annotation_id	well	score	is_outlier	n_outlier_cells	n_infected_cells	n_non_infected_cells	serum_background_intensity	serum_background_variance
0	E04	1.1103620671966885	0	11	337	108	3897.4707	130.3634
1	E04	1.0791462276703667	0	12	397	86	3868.0798	150.76648
2	E04	1.0874412898115569	0	4	419	106	3865.4219	134.38269
3	E04	1.1025080815724866	0	13	395	169	3785.7126	132.0498
4	E04	1.1160887317338162	0	8	406	90	3702.225	127.60181
5	E04	1.1052627359514111	0	18	389	161	3806.3699	131.38208
6	E04	1.123844657128332	0	12	482	98	3925.5173	140.90076
7	E04	1.1249094102148114	0	19	554	208	3780.7231	133.37427
8	E04	1.1009907963709704	0	15	484	148	3934.5244	151.37207
